date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:16:34	6019/6019	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202020%2023:46:22%20GMT	https://revendedoresdesucessobrasil.com/wp-content/uploads/2020/02/princ-2-1.png	D:/sites/DFT/revendedoresdesucessobrasil.com/wp-content/uploads/2020/02/princ-2-1.png	(from https://revendedoresdesucessobrasil.com/monetizze/)
19:16:34	11461/11461	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202020%2023:46:05%20GMT	https://revendedoresdesucessobrasil.com/wp-content/uploads/2020/02/lacoste-2-1.png	D:/sites/DFT/revendedoresdesucessobrasil.com/wp-content/uploads/2020/02/lacoste-2-1.png	(from https://revendedoresdesucessobrasil.com/monetizze/)
19:16:34	10575/10575	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202020%2023:45:46%20GMT	https://revendedoresdesucessobrasil.com/wp-content/uploads/2020/02/reserva-2-1.png	D:/sites/DFT/revendedoresdesucessobrasil.com/wp-content/uploads/2020/02/reserva-2-1.png	(from https://revendedoresdesucessobrasil.com/monetizze/)
19:16:34	11521/11521	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202020%2023:45:27%20GMT	https://revendedoresdesucessobrasil.com/wp-content/uploads/2020/02/ralph-2-1.png	D:/sites/DFT/revendedoresdesucessobrasil.com/wp-content/uploads/2020/02/ralph-2-1.png	(from https://revendedoresdesucessobrasil.com/monetizze/)
19:16:34	6339/6339	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202020%2023:10:26%20GMT	https://revendedoresdesucessobrasil.com/wp-content/uploads/2020/02/e796972f0a7121973fe8bc63359268aa5d10cea0aa50d4609b798c10a8aa7451-2-1.png	D:/sites/DFT/revendedoresdesucessobrasil.com/wp-content/uploads/2020/02/e796972f0a7121973fe8bc63359268aa5d10cea0aa50d4609b798c10a8aa7451-2-1.png	(from https://revendedoresdesucessobrasil.com/monetizze/)
19:16:35	232656/232656	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202020%2023:06:15%20GMT	https://revendedoresdesucessobrasil.com/wp-content/uploads/2020/02/Screenshot_20181227-095545-1-576x1024.png	D:/sites/DFT/revendedoresdesucessobrasil.com/wp-content/uploads/2020/02/Screenshot_20181227-095545-1-576x1024.png	(from https://revendedoresdesucessobrasil.com/monetizze/)
19:16:35	100677/100677	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Feb%202020%2020:56:47%20GMT	https://revendedoresdesucessobrasil.com/wp-content/uploads/2020/02/d3-1-576x1024.jpg	D:/sites/DFT/revendedoresdesucessobrasil.com/wp-content/uploads/2020/02/d3-1-576x1024.jpg	(from https://revendedoresdesucessobrasil.com/monetizze/)
19:16:35	107988/107988	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Feb%202020%2020:56:47%20GMT	https://revendedoresdesucessobrasil.com/wp-content/uploads/2020/02/d1-576x1024.jpg	D:/sites/DFT/revendedoresdesucessobrasil.com/wp-content/uploads/2020/02/d1-576x1024.jpg	(from https://revendedoresdesucessobrasil.com/monetizze/)
19:16:35	109502/109502	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Feb%202020%2020:56:48%20GMT	https://revendedoresdesucessobrasil.com/wp-content/uploads/2020/02/d2-1-576x1024.jpg	D:/sites/DFT/revendedoresdesucessobrasil.com/wp-content/uploads/2020/02/d2-1-576x1024.jpg	(from https://revendedoresdesucessobrasil.com/monetizze/)
19:16:35	100437/100437	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Feb%202020%2020:56:48%20GMT	https://revendedoresdesucessobrasil.com/wp-content/uploads/2020/02/d5-1-576x1024.jpg	D:/sites/DFT/revendedoresdesucessobrasil.com/wp-content/uploads/2020/02/d5-1-576x1024.jpg	(from https://revendedoresdesucessobrasil.com/monetizze/)
19:16:36	96849/96849	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Feb%202020%2020:56:48%20GMT	https://revendedoresdesucessobrasil.com/wp-content/uploads/2020/02/d4-1-576x1024.jpg	D:/sites/DFT/revendedoresdesucessobrasil.com/wp-content/uploads/2020/02/d4-1-576x1024.jpg	(from https://revendedoresdesucessobrasil.com/monetizze/)
19:16:36	19253/19253	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202020%2023:04:15%20GMT	https://revendedoresdesucessobrasil.com/wp-content/uploads/2020/02/bonus-1.png	D:/sites/DFT/revendedoresdesucessobrasil.com/wp-content/uploads/2020/02/bonus-1.png	(from https://revendedoresdesucessobrasil.com/monetizze/)
19:16:36	43844/43844	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202020%2023:04:01%20GMT	https://revendedoresdesucessobrasil.com/wp-content/uploads/2020/02/b1-1.png	D:/sites/DFT/revendedoresdesucessobrasil.com/wp-content/uploads/2020/02/b1-1.png	(from https://revendedoresdesucessobrasil.com/monetizze/)
19:16:36	45583/45583	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202020%2020:56:49%20GMT	https://revendedoresdesucessobrasil.com/wp-content/uploads/2020/02/b2-1.png	D:/sites/DFT/revendedoresdesucessobrasil.com/wp-content/uploads/2020/02/b2-1.png	(from https://revendedoresdesucessobrasil.com/monetizze/)
19:16:37	40634/40634	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202020%2020:56:49%20GMT	https://revendedoresdesucessobrasil.com/wp-content/uploads/2020/02/b3-1.png	D:/sites/DFT/revendedoresdesucessobrasil.com/wp-content/uploads/2020/02/b3-1.png	(from https://revendedoresdesucessobrasil.com/monetizze/)
19:16:37	40414/40414	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202020%2023:03:29%20GMT	https://revendedoresdesucessobrasil.com/wp-content/uploads/2020/02/b4-1.png	D:/sites/DFT/revendedoresdesucessobrasil.com/wp-content/uploads/2020/02/b4-1.png	(from https://revendedoresdesucessobrasil.com/monetizze/)
19:16:37	21415/21415	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Feb%202020%2020:56:49%20GMT	https://revendedoresdesucessobrasil.com/wp-content/uploads/2020/02/promo-relampago-2-1.jpg	D:/sites/DFT/revendedoresdesucessobrasil.com/wp-content/uploads/2020/02/promo-relampago-2-1.jpg	(from https://revendedoresdesucessobrasil.com/monetizze/)
19:16:38	24787/24787	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202020%2023:01:23%20GMT	https://revendedoresdesucessobrasil.com/wp-content/uploads/2020/02/147.png	D:/sites/DFT/revendedoresdesucessobrasil.com/wp-content/uploads/2020/02/147.png	(from https://revendedoresdesucessobrasil.com/monetizze/)
19:16:38	5590/5590	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202020%2023:02:54%20GMT	https://revendedoresdesucessobrasil.com/wp-content/uploads/2020/02/6789985e42aa4d6def91f27d5dba7aed047ac4f45449ec5a5e0892141994fc92-1-300x150.png	D:/sites/DFT/revendedoresdesucessobrasil.com/wp-content/uploads/2020/02/6789985e42aa4d6def91f27d5dba7aed047ac4f45449ec5a5e0892141994fc92-1-300x150.png	(from https://revendedoresdesucessobrasil.com/monetizze/)
19:16:38	23772/23772	---M--	200	added ('OK')	image/png	date:Tue,%2012%20May%202020%2021:19:40%20GMT	https://revendedoresdesucessobrasil.com/wp-content/uploads/2020/05/garantia-1024x142.png	D:/sites/DFT/revendedoresdesucessobrasil.com/wp-content/uploads/2020/05/garantia-1024x142.png	(from https://revendedoresdesucessobrasil.com/monetizze/)
19:16:38	18983/18983	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202020%2020:56:51%20GMT	https://revendedoresdesucessobrasil.com/wp-content/uploads/2020/02/jgfh-1.png	D:/sites/DFT/revendedoresdesucessobrasil.com/wp-content/uploads/2020/02/jgfh-1.png	(from https://revendedoresdesucessobrasil.com/monetizze/)
19:16:38	21275/21275	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202020%2023:02:13%20GMT	https://revendedoresdesucessobrasil.com/wp-content/uploads/2020/02/BBB-1-1.png	D:/sites/DFT/revendedoresdesucessobrasil.com/wp-content/uploads/2020/02/BBB-1-1.png	(from https://revendedoresdesucessobrasil.com/monetizze/)
19:16:38	9336/9336	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202020%2020:56:52%20GMT	https://revendedoresdesucessobrasil.com/wp-content/uploads/2020/02/Capturarjiu.png	D:/sites/DFT/revendedoresdesucessobrasil.com/wp-content/uploads/2020/02/Capturarjiu.png	(from https://revendedoresdesucessobrasil.com/monetizze/)
19:16:39	3013/3013	---M--	200	added ('OK')	application/javascript	date:Mon,%2010%20Feb%202020%2020:43:21%20GMT	https://revendedoresdesucessobrasil.com/wp-content/themes/storefront/assets/js/navigation.min.js?ver=2.5.3	D:/sites/DFT/revendedoresdesucessobrasil.com/wp-content/themes/storefront/assets/js/navigation.min91ee.js	(from https://revendedoresdesucessobrasil.com/monetizze/)
19:16:39	1083402/1083402	---M--	200	added ('OK')	image/gif	date:Mon,%2010%20Feb%202020%2020:56:50%20GMT	https://revendedoresdesucessobrasil.com/wp-content/uploads/2020/02/6ckIyxvQM0Di-1.gif	D:/sites/DFT/revendedoresdesucessobrasil.com/wp-content/uploads/2020/02/6ckIyxvQM0Di-1.gif	(from https://revendedoresdesucessobrasil.com/monetizze/)
19:16:39	447/447	---M--	200	added ('OK')	application/javascript	date:Mon,%2010%20Feb%202020%2020:43:21%20GMT	https://revendedoresdesucessobrasil.com/wp-content/themes/storefront/assets/js/skip-link-focus-fix.min.js?ver=20130115	D:/sites/DFT/revendedoresdesucessobrasil.com/wp-content/themes/storefront/assets/js/skip-link-focus-fix.min08e0.js	(from https://revendedoresdesucessobrasil.com/monetizze/)
19:16:39	18090/18090	---M--	200	added ('OK')	application/javascript	date:Mon,%2010%20Feb%202020%2020:43:21%20GMT	https://revendedoresdesucessobrasil.com/wp-content/themes/storefront/assets/js/vendor/pep.min.js?ver=0.4.3	D:/sites/DFT/revendedoresdesucessobrasil.com/wp-content/themes/storefront/assets/js/vendor/pep.mina79f.js	(from https://revendedoresdesucessobrasil.com/monetizze/)
19:16:39	1434/1434	---M--	200	added ('OK')	application/javascript	date:Fri,%2003%20Apr%202020%2012:31:06%20GMT	https://revendedoresdesucessobrasil.com/wp-includes/js/wp-embed.min.js?ver=5.4.2	D:/sites/DFT/revendedoresdesucessobrasil.com/wp-includes/js/wp-embed.min7661.js	(from https://revendedoresdesucessobrasil.com/monetizze/)
19:16:40	10056/10056	---M--	200	added ('OK')	application/javascript	date:Fri,%2020%20May%202016%2006:11:28%20GMT	https://revendedoresdesucessobrasil.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1	D:/sites/DFT/revendedoresdesucessobrasil.com/wp-includes/js/jquery/jquery-migrate.min330a.js	(from https://revendedoresdesucessobrasil.com/monetizze/)
19:16:40	59779/59779	---M--	200	added ('OK')	application/javascript	date:Fri,%2013%20Mar%202020%2011:26:30%20GMT	https://revendedoresdesucessobrasil.com/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=2.9.6	D:/sites/DFT/revendedoresdesucessobrasil.com/wp-content/plugins/elementor/assets/js/frontend-modules.min7d47.js	(from https://revendedoresdesucessobrasil.com/monetizze/)
19:16:40	6595/6595	---M--	200	added ('OK')	application/javascript	date:Mon,%2010%20Feb%202020%2020:48:12%20GMT	https://revendedoresdesucessobrasil.com/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.min.js?ver=2.8.3	D:/sites/DFT/revendedoresdesucessobrasil.com/wp-content/plugins/elementor-pro/assets/lib/sticky/jquery.sticky.minf7ff.js	(from https://revendedoresdesucessobrasil.com/monetizze/)
19:16:40	96873/96873	---M--	200	added ('OK')	application/javascript	date:Fri,%2017%20May%202019%2017:08:53%20GMT	https://revendedoresdesucessobrasil.com/wp-includes/js/jquery/jquery.js?ver=1.12.4-wp	D:/sites/DFT/revendedoresdesucessobrasil.com/wp-includes/js/jquery/jquery4a5f.js	(from https://revendedoresdesucessobrasil.com/monetizze/)
19:16:41	6482/6482	---M--	200	added ('OK')	application/javascript	date:Mon,%2010%20Feb%202020%2021:31:47%20GMT	https://revendedoresdesucessobrasil.com/wp-includes/js/jquery/ui/position.min.js?ver=1.11.4	D:/sites/DFT/revendedoresdesucessobrasil.com/wp-includes/js/jquery/ui/position.mine899.js	(from https://revendedoresdesucessobrasil.com/monetizze/)
19:16:41	123663/123663	---M--	200	added ('OK')	application/javascript	date:Mon,%2010%20Feb%202020%2020:48:12%20GMT	https://revendedoresdesucessobrasil.com/wp-content/plugins/elementor-pro/assets/js/frontend.min.js?ver=2.8.3	D:/sites/DFT/revendedoresdesucessobrasil.com/wp-content/plugins/elementor-pro/assets/js/frontend.minf7ff.js	(from https://revendedoresdesucessobrasil.com/monetizze/)
19:16:41	10695/10695	---M--	200	added ('OK')	application/javascript	date:Fri,%2013%20Mar%202020%2011:26:30%20GMT	https://revendedoresdesucessobrasil.com/wp-content/plugins/elementor/assets/lib/dialog/dialog.min.js?ver=4.7.6	D:/sites/DFT/revendedoresdesucessobrasil.com/wp-content/plugins/elementor/assets/lib/dialog/dialog.minae9e.js	(from https://revendedoresdesucessobrasil.com/monetizze/)
19:16:41	12198/12198	---M--	200	added ('OK')	application/javascript	date:Fri,%2013%20Mar%202020%2011:26:30%20GMT	https://revendedoresdesucessobrasil.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min.js?ver=4.0.2	D:/sites/DFT/revendedoresdesucessobrasil.com/wp-content/plugins/elementor/assets/lib/waypoints/waypoints.min05da.js	(from https://revendedoresdesucessobrasil.com/monetizze/)
19:16:42	2635/2635	---M--	200	added ('OK')	application/javascript	date:Fri,%2013%20Mar%202020%2011:26:30%20GMT	https://revendedoresdesucessobrasil.com/wp-content/plugins/elementor/assets/lib/share-link/share-link.min.js?ver=2.9.6	D:/sites/DFT/revendedoresdesucessobrasil.com/wp-content/plugins/elementor/assets/lib/share-link/share-link.min7d47.js	(from https://revendedoresdesucessobrasil.com/monetizze/)
19:16:42	139191/139191	---M--	200	added ('OK')	application/javascript	date:Fri,%2013%20Mar%202020%2011:26:30%20GMT	https://revendedoresdesucessobrasil.com/wp-content/plugins/elementor/assets/lib/swiper/swiper.min.js?ver=5.3.6	D:/sites/DFT/revendedoresdesucessobrasil.com/wp-content/plugins/elementor/assets/lib/swiper/swiper.min48f5.js	(from https://revendedoresdesucessobrasil.com/monetizze/)
19:16:42	116123/116123	---M--	200	added ('OK')	application/javascript	date:Fri,%2013%20Mar%202020%2011:26:30%20GMT	https://revendedoresdesucessobrasil.com/wp-content/plugins/elementor/assets/js/frontend.min.js?ver=2.9.6	D:/sites/DFT/revendedoresdesucessobrasil.com/wp-content/plugins/elementor/assets/js/frontend.min7d47.js	(from https://revendedoresdesucessobrasil.com/monetizze/)
19:16:43	27300/27300	---M--	200	added ('OK')	image/jpeg	date:Mon,%2010%20Feb%202020%2020:56:52%20GMT	https://revendedoresdesucessobrasil.com/wp-content/uploads/2020/02/22021_2_EL-1-1-1.jpg	D:/sites/DFT/revendedoresdesucessobrasil.com/wp-content/uploads/2020/02/22021_2_EL-1-1-1.jpg	(from https://revendedoresdesucessobrasil.com/wp-content/uploads/elementor/css/post-148.css?ver=1590111965)
19:16:43	294074/294074	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Feb%202020%2010:42:17%20GMT	https://revendedoresdesucessobrasil.com/wp-content/uploads/2020/02/lojas-de-luxo-miami-1.png	D:/sites/DFT/revendedoresdesucessobrasil.com/wp-content/uploads/2020/02/lojas-de-luxo-miami-1.png	(from https://revendedoresdesucessobrasil.com/wp-content/uploads/elementor/css/post-148.css?ver=1590111965)
19:16:44	31693/31693	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2028%20Jun%202020%2022:16:44%20GMT	https://revendedoresdesucessobrasil.com/monetizze/POST	D:/sites/DFT/revendedoresdesucessobrasil.com/monetizze/POST	(from https://connect.facebook.net/en_US/fbevents.js)
